40 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
41 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
42 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
43 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
44 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
45 4 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
46 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
47 4 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
48 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
49 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
50 21 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0
51 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1
52 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
53 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
54 3 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
55 4 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0
56 4 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
57 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
58 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
59 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
60 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
61 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
62 4 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
63 4 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
64 4 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
65 5 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
66 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
67 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
68 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
69 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
70 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
71 4 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
72 4 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0
73 4 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
74 33 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
75 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
76 5 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
77 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
78 5 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
79 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
80 5 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
81 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
82 5 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
83 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
84 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
85 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
86 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
87 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
88 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
89 16 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
90 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
91 5 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0
92 5 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
93 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
94 8 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
95 6 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0
96 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
97 8 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
98 7 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
99 61 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
100 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0
101 17 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
102 28 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
103 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
104 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
105 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
106 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
107 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
108 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
109 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
110 3 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
111 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
112 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
113 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
114 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
115 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
116 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
117 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
118 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
119 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
120 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
121 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
122 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
123 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
124 2 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
125 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
126 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
127 26 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
128 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
129 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0
130 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
131 37 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
132 59 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
133 59 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0
134 57 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
135 30 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0
136 59 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
137 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
138 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
139 29 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
140 5 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
141 44 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0
142 27 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
143 33 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
144 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
145 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
146 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
147 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
148 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
149 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
150 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
151 27 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
152 25 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
153 10 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
154 19 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
155 11 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
156 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
157 12 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
158 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
159 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
160 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
161 12 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
162 17 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
163 24 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
164 9 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
165 12 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
166 12 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
167 18 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
168 24 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
169 5 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
170 10 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0
171 7 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
172 18 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0
173 11 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
174 17 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
175 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
176 12 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0
177 32 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
178 41 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
179 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
180 19 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
181 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0
182 8 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
183 19 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0
184 5 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0
185 38 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
186 18 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
187 24 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
188 11 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
189 6 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
190 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
191 14 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
192 18 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
193 15 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
194 25 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
195 14 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
196 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
197 31 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
198 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
199 41 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
200 18 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
201 11 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
202 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
203 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
204 13 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
205 28 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
206 10 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
207 8 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
208 24 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
209 14 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0
210 9 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
211 28 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
212 10 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
213 12 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
214 16 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
215 9 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
216 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
217 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
218 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
219 14 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
220 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
221 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
222 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
223 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
224 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
225 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
226 8 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
227 7 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
228 16 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
229 14 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
230 12 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
231 6 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
232 10 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
233 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
234 23 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
235 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0
236 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
237 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
238 11 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
239 6 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0
240 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
241 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
242 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
243 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
244 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
245 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0
246 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
247 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
248 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
249 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
250 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
251 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
252 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
253 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
254 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
255 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
256 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
257 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
258 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
259 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
260 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0
261 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
262 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
263 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
264 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
265 8 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
266 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
267 1999 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
268 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
269 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
270 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0
271 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
272 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
273 3 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
274 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
275 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
276 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
277 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
278 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
279 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
280 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
281 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
282 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
283 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
284 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
285 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
286 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0
287 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
288 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
289 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
290 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
291 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
292 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
293 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
294 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
295 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
296 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
297 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
298 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
299 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0
300 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
301 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
302 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0
303 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
304 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
305 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
306 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
307 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0
308 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0
309 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
310 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
311 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0
312 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0
313 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
314 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
315 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
316 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
317 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
318 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
319 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0
320 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
321 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
322 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
323 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
324 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
325 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
326 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
327 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0
328 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0
329 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0
330 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
331 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
332 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0
333 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
